ym,dong,phase,0-19,20-39,40-59,60+
201908,용신동,주간,3998.0552995391704,14171.41474654378,15165.84331797235,13264.16129032258
201908,제기동,주간,2777.470046082949,9516.124423963134,10138.94930875576,14601.073732718894
201908,전농1동,주간,4878.649769585253,9828.410138248848,9849.350230414746,9697.230414746544
201908,전농2동,주간,2770.783410138249,3648.410138248848,3672.880184331797,3167.4147465437786
201908,답십리1동,주간,3036.2949308755765,5305.612903225806,5558.502304147465,4857.373271889401
201908,답십리2동,주간,2511.78801843318,4635.4838709677415,6024.400921658986,5422.723502304148
201908,장안1동,주간,3338.299539170507,10449.506912442395,11909.124423963134,8527.769585253456
201908,장안2동,주간,4455.5437788018435,6680.8663594470045,8038.677419354839,5987.755760368664
201908,청량리동,주간,1913.4976958525347,5030.248847926267,5699.705069124424,7669.41935483871
201908,회기동,주간,3143.8847926267285,8899.58064516129,4729.447004608295,4042.36866359447
201908,휘경1동,주간,1924.2442396313363,6303.502304147465,4544.912442396313,4466.267281105991
201908,휘경2동,주간,3061.350230414747,5094.036866359447,4403.023041474654,3907.3225806451615
201908,이문1동,주간,2500.046082949309,8786.930875576038,4196.276497695852,3563.3317972350233
201908,이문2동,주간,1967.6728110599076,3165.7511520737326,3566.400921658986,3577.285714285714
201911,용신동,야간,3929.866666666667,13821.377777777778,10674.188888888888,8795.433333333332
201911,제기동,야간,3307.4777777777776,10931.244444444443,7616.488888888889,8408.633333333333
201911,전농1동,야간,4453.2444444444445,10961.199999999999,9719.211111111112,8001.3
201911,전농2동,야간,3087.0444444444443,4591.477777777777,5283.711111111111,4038.277777777778
201911,답십리1동,야간,4249.155555555556,8529.055555555557,7939.677777777778,5758.011111111111
201911,답십리2동,야간,3536.1,7237.7555555555555,8494.522222222222,7336.61111111111
201911,장안1동,야간,4442.966666666666,12533.188888888888,11557.78888888889,8938.288888888888
201911,장안2동,야간,3735.8444444444444,6914.966666666667,7408.211111111112,5247.211111111111
201911,청량리동,야간,1865.0333333333335,4813.422222222222,5211.888888888889,6043.933333333333
201911,회기동,야간,3031.211111111111,11394.27777777778,4393.666666666667,4245.222222222222
201911,휘경1동,야간,2003.7555555555555,7083.7444444444445,4184.533333333334,3481.355555555556
201911,휘경2동,야간,3787.1666666666665,8897.300000000001,6374.977777777778,5048.955555555555
201911,이문1동,야간,3020.488888888889,12790.41111111111,4994.433333333333,4381.733333333334
201911,이문2동,야간,3668.7999999999997,5819.377777777779,6418.488888888889,5359.122222222222
201911,용신동,주간,4041.1428571428573,14926.247619047619,16262.880952380952,14364.566666666666
201911,제기동,주간,3262.304761904762,9776.990476190476,9129.0,12765.523809523811
201911,전농1동,주간,5733.538095238096,10241.038095238095,9939.238095238095,9461.0
201911,전농2동,주간,3772.2809523809524,5135.104761904761,3962.5714285714284,3351.4904761904763
201911,답십리1동,주간,3086.4476190476194,5454.5142857142855,5772.357142857143,4970.004761904762
201911,답십리2동,주간,2088.6380952380955,4901.695238095238,6485.352380952381,5853.4857142857145
201911,장안1동,주간,3618.4333333333334,10495.214285714286,12206.204761904763,8780.852380952381
201911,장안2동,주간,4250.361904761905,6128.661904761904,7678.6238095238095,5718.109523809524
201911,청량리동,주간,1940.6904761904764,5325.842857142858,6191.480952380953,8230.457142857142
201911,회기동,주간,4894.190476190476,13001.861904761905,5624.538095238096,4351.457142857143
201911,휘경1동,주간,1836.042857142857,6351.952380952381,4357.909523809523,4314.671428571429
201911,휘경2동,주간,3710.714285714286,5550.395238095239,4430.642857142857,3876.004761904762
201911,이문1동,주간,3910.419047619048,14438.404761904761,4988.538095238096,3719.247619047619
201911,이문2동,주간,2009.6619047619047,2980.4380952380952,3501.657142857143,3555.128571428572
201912,용신동,야간,3690.956989247312,13265.7311827957,10348.806451612903,8593.612903225807
201912,제기동,야간,3283.720430107527,10497.569892473119,7547.591397849462,8419.602150537634
201912,전농1동,야간,4410.0,11104.204301075268,9925.462365591398,8171.086021505376
201912,전농2동,야간,3076.978494623656,4705.537634408603,5280.881720430108,4099.580645161291
201912,답십리1동,야간,4162.559139784947,8555.924731182795,7964.096774193548,5760.118279569892
201912,답십리2동,야간,3682.881720430107,7426.225806451613,8746.161290322581,7542.989247311828
201912,장안1동,야간,4407.36559139785,12723.236559139785,11715.741935483871,8940.881720430107
201912,장안2동,야간,3977.6451612903224,7121.731182795699,7829.688172043011,5578.591397849462
201912,청량리동,야간,1983.6881720430108,4929.311827956989,5367.096774193548,6247.591397849462
201912,회기동,야간,2846.462365591398,10967.172043010753,4335.795698924731,4195.924731182796
201912,휘경1동,야간,1983.8064516129032,6900.688172043011,4128.494623655914,3547.720430107527
201912,휘경2동,야간,3587.3440860215055,8485.7311827957,6047.204301075269,4872.397849462365
201912,이문1동,야간,2970.7634408602153,12462.913978494624,5148.645161290323,4537.698924731183
201912,이문2동,야간,3504.494623655914,5667.05376344086,6310.279569892474,5237.8279569892475
201912,용신동,주간,3821.9493087557603,14400.649769585254,15745.147465437787,14325.912442396313
201912,제기동,주간,3130.6405529953918,9310.47465437788,8648.359447004608,12147.497695852535
201912,전농1동,주간,5508.622119815668,10470.682027649771,10180.557603686637,10070.801843317971
201912,전농2동,주간,3540.3087557603685,4994.63133640553,3966.672811059908,3367.806451612903
201912,답십리1동,주간,3145.880184331797,5778.3364055299535,6051.8663594470045,5115.861751152073
201912,답십리2동,주간,2325.4976958525344,5261.47465437788,6819.940092165898,6249.470046082949
201912,장안1동,주간,3635.9447004608296,10637.566820276497,12313.345622119816,8956.451612903225
201912,장안2동,주간,4349.437788018434,6383.129032258065,7878.235023041475,5968.193548387097
201912,청량리동,주간,2075.967741935484,5529.847926267282,6522.585253456221,8677.47004608295
201912,회기동,주간,4267.981566820276,12171.15207373272,5413.940092165898,4432.147465437788
201912,휘경1동,주간,1841.4884792626729,6340.949308755761,4352.834101382488,4320.552995391705
201912,휘경2동,주간,3271.7972350230416,5429.4562211981565,4418.8387096774195,4021.1981566820277
201912,이문1동,주간,3378.7557603686632,13365.336405529955,4856.248847926267,3932.221198156682
201912,이문2동,주간,2140.783410138249,3133.4792626728113,3596.6451612903224,3592.3870967741937
202001,용신동,야간,3763.0537634408606,13286.913978494624,10721.870967741936,8917.537634408602
202001,제기동,야간,3182.6881720430106,9606.247311827958,7694.612903225807,8482.301075268817
202001,전농1동,야간,4145.440860215053,10590.354838709678,9788.924731182795,7928.505376344086
202001,전농2동,야간,2994.4086021505377,4549.731182795699,5440.021505376344,4147.580645161291
202001,답십리1동,야간,4080.2150537634407,8422.78494623656,7928.752688172043,5669.139784946236
202001,답십리2동,야간,3580.677419354839,7372.63440860215,8742.096774193547,7468.36559139785
202001,장안1동,야간,4263.387096774194,12582.440860215052,11540.193548387097,8828.483870967742
202001,장안2동,야간,4135.505376344086,7352.870967741936,7960.688172043011,5675.021505376345
202001,청량리동,야간,1978.7956989247311,4889.63440860215,5572.709677419355,6373.451612903226
202001,회기동,야간,2319.182795698925,8558.709677419354,4074.8709677419356,4038.462365591398
202001,휘경1동,야간,1790.1075268817203,6168.956989247312,4206.698924731183,3589.2365591397847
202001,휘경2동,야간,3376.2903225806454,7857.956989247312,6143.236559139786,4832.387096774194
202001,이문1동,야간,2433.2795698924733,9647.7311827957,5004.5161290322585,4393.021505376344
202001,이문2동,야간,3321.4193548387098,5281.215053763441,5949.204301075269,4877.806451612903
202001,용신동,주간,4080.5345622119817,14570.764976958526,15976.907834101383,14692.359447004608
202001,제기동,주간,2815.589861751152,8509.806451612903,8823.714285714286,12474.170506912442
202001,전농1동,주간,4624.557603686636,9605.294930875576,10073.57142857143,9742.483870967742
202001,전농2동,주간,2761.7235023041476,4104.267281105991,4002.746543778802,3486.7926267281105
202001,답십리1동,주간,3293.4654377880183,5689.608294930876,6127.124423963133,5165.797235023041
202001,답십리2동,주간,3079.470046082949,5325.599078341014,6818.023041474655,6240.018433179724
202001,장안1동,주간,3672.769585253456,10674.46543778802,12267.382488479261,8866.036866359447
202001,장안2동,주간,4829.548387096774,6651.834101382488,7955.884792626728,6077.57603686636
202001,청량리동,주간,2113.4976958525344,5313.202764976959,6481.42396313364,8293.175115207374
202001,회기동,주간,2457.963133640553,9042.0,4912.774193548387,4218.672811059908
202001,휘경1동,주간,1926.778801843318,5810.198156682028,4361.193548387097,4232.119815668203
202001,휘경2동,주간,2693.990783410138,4997.304147465438,4481.198156682028,4054.9953917050693
202001,이문1동,주간,2544.1705069124428,9060.935483870968,4438.534562211981,3765.769585253456
202001,이문2동,주간,2402.9447004608296,3142.5345622119817,3614.695852534562,3584.529953917051
202003,용신동,야간,3910.1848645161176,13932.006109677459,10874.542398924734,8675.428174193568
202003,제기동,야간,3305.5422000000003,10269.656684946225,7872.239388172048,8535.100964516138
202003,전농1동,야간,4583.932564516141,10874.422605376354,10014.152944086012,7856.496693548385
202003,전농2동,야간,3045.1353268817184,4475.288836559151,5511.8994053763345,4074.1851612903197
202003,답십리1동,야간,4301.763165591387,8944.205934408612,8434.789522580637,5922.246487096764
202003,답십리2동,야간,3931.3469655913996,7794.36671075271,9034.623350537617,7601.899802150518
202003,장안1동,야간,4369.392079569897,12987.775761290306,11719.234927956992,8889.979483870957
202003,장안2동,야간,4355.164093548379,7782.264835483882,8292.433513978465,5791.971867741923
202003,청량리동,야간,1993.8676096774125,4932.2695655914,5643.374955913977,6368.000772043014
202003,회기동,야간,2431.3101225806477,8649.210904301097,4112.732635483869,4011.0690677419407
202003,휘경1동,야간,1954.5767204301128,6622.593893548383,4329.098465591397,3572.67840430108
202003,휘경2동,야간,3660.5707225806577,8400.293533333332,6461.66599354838,5014.5229311828
202003,이문1동,야간,2633.6058075268843,10117.736376344084,5155.713300000002,4414.397393548367
202003,이문2동,야간,3425.355448387098,5397.385649462362,6129.699122580651,4922.756849462366
202003,용신동,주간,4126.5533105990935,15387.932627188991,15694.011158986215,11981.42935437789
202003,제기동,주간,3037.933278341005,9244.188277419345,8640.451992165888,10320.666806912426
202003,전농1동,주간,4637.316711059918,9716.23044147469,9821.408238248794,8830.221295852565
202003,전농2동,주간,2914.465156221187,4036.851156682019,4318.7982465437735,3661.3566313363976
202003,답십리1동,주간,3799.271533179729,6638.599993548366,6756.8440396313745,5437.759685253456
202003,답십리2동,주간,3711.7265516129146,6065.6095755760525,7313.727804147465,6570.843209677441
202003,장안1동,주간,3812.7128474654373,11399.362752073765,12225.042582027683,8434.312882027618
202003,장안2동,주간,4953.7186364055215,7223.8684866359645,8290.914216129055,6235.452569585259
202003,청량리동,주간,2154.9354193548274,5419.117349769573,6193.995849769576,7104.6835152073745
202003,회기동,주간,2310.1632377880132,9274.602828110596,4830.29702718894,4064.7505917050653
202003,휘경1동,주간,2178.979999539176,6531.63551751153,4447.538222119812,4032.433534562207
202003,휘경2동,주간,3023.191986635947,5831.346849308756,4770.620983870954,4434.782815668181
202003,이문1동,주간,2577.9757105990857,9272.446271889386,4520.321289861751,3777.106046082961
202003,이문2동,주간,2886.6707230414854,3417.436863594477,3832.7137423963213,3813.0491548387254
202004,용신동,야간,4054.431446666649,13986.341317777798,10830.042630000002,8704.80946111109
202004,제기동,야간,3348.674395555557,10556.85229222229,7929.171020000006,8455.402704444426
202004,전농1동,야간,4438.55527666666,10776.900410000006,9775.421793333326,7687.221666666678
202004,전농2동,야간,3168.632289999991,4533.897353333333,5590.688334444432,4071.274373333337
202004,답십리1동,야간,4524.4449222222165,8955.792837777806,8550.67516111113,5959.302707777772
202004,답십리2동,야간,3891.5673277777855,7662.197157777832,8932.735962222217,7460.73195666668
202004,장안1동,야간,4269.5202100000015,12777.925112222196,11657.75295000003,8780.603222222218
202004,장안2동,야간,4433.783406666666,7820.260153333335,8310.438184444476,5758.924587777789
202004,청량리동,야간,2011.747781111113,4915.750554444447,5549.944812222223,6207.913161111107
202004,회기동,야간,2536.0195366666744,9086.888054444462,4153.248208888902,4086.8571688888856
202004,휘경1동,야간,2085.8685966666685,6709.076701111105,4206.1995833333385,3430.5907022222304
202004,휘경2동,야간,3773.12378222221,8570.878913333328,6468.743902222216,5069.606991111111
202004,이문1동,야간,2878.638298888896,10693.361955555527,5294.333517777786,4554.438423333329
202004,이문2동,야간,3385.132733333338,5219.740152222217,5915.348254444445,4729.892074444445
202004,용신동,주간,4313.511067619052,15256.158105714305,15490.619585714257,12387.44978333335
